id,url
vha_556,https://www.lovell.fhcc.va.gov/services/covid-19-vaccines.asp
vha_556GA,https://www.lovell.fhcc.va.gov/services/covid-19-vaccines.asp
vha_556GC,https://www.lovell.fhcc.va.gov/services/covid-19-vaccines.asp
vha_556GD,https://www.lovell.fhcc.va.gov/services/covid-19-vaccines.asp
vha_557,https://www.dublin.va.gov/services/covid-19-vaccines.asp
vha_557GA,https://www.dublin.va.gov/services/covid-19-vaccines.asp
vha_557GB,https://www.dublin.va.gov/services/covid-19-vaccines.asp
vha_557GC,https://www.dublin.va.gov/services/covid-19-vaccines.asp
vha_557GE,https://www.dublin.va.gov/services/covid-19-vaccines.asp
vha_557GF,https://www.dublin.va.gov/services/covid-19-vaccines.asp
vha_557HA,https://www.dublin.va.gov/services/covid-19-vaccines.asp
vha_558,https://www.durham.va.gov/services/covid-19-vaccines.asp
vha_558GA,https://www.durham.va.gov/services/covid-19-vaccines.asp
vha_558GB,https://www.durham.va.gov/services/covid-19-vaccines.asp
vha_558GC,https://www.durham.va.gov/services/covid-19-vaccines.asp
vha_558GD,https://www.durham.va.gov/services/covid-19-vaccines.asp
vha_558GE,https://www.durham.va.gov/services/covid-19-vaccines.asp
vha_558GF,https://www.durham.va.gov/services/covid-19-vaccines.asp
vha_558GG,https://www.durham.va.gov/services/covid-19-vaccines.asp
vha_558GH,https://www.durham.va.gov/services/covid-19-vaccines.asp
vha_558QA,https://www.durham.va.gov/services/covid-19-vaccines.asp
vha_561,https://www.newjersey.va.gov/services/covid-19-vaccines.asp
vha_561A4,https://www.newjersey.va.gov/services/covid-19-vaccines.asp
vha_561BZ,https://www.newjersey.va.gov/services/covid-19-vaccines.asp
vha_561GA,https://www.newjersey.va.gov/services/covid-19-vaccines.asp
vha_561GB,https://www.newjersey.va.gov/services/covid-19-vaccines.asp
vha_561GD,https://www.newjersey.va.gov/services/covid-19-vaccines.asp
vha_561GE,https://www.newjersey.va.gov/services/covid-19-vaccines.asp
vha_561GF,https://www.newjersey.va.gov/services/covid-19-vaccines.asp
vha_561GH,https://www.newjersey.va.gov/services/covid-19-vaccines.asp
vha_561GI,https://www.newjersey.va.gov/services/covid-19-vaccines.asp
vha_561GJ,https://www.newjersey.va.gov/services/covid-19-vaccines.asp
vha_561GK,https://www.newjersey.va.gov/services/covid-19-vaccines.asp
vha_562,https://www.erie.va.gov/services/covid-19-vaccines.asp
vha_562GA,https://www.erie.va.gov/services/covid-19-vaccines.asp
vha_562GB,https://www.erie.va.gov/services/covid-19-vaccines.asp
vha_562GC,https://www.erie.va.gov/services/covid-19-vaccines.asp
vha_562GD,https://www.erie.va.gov/services/covid-19-vaccines.asp
vha_562GE,https://www.erie.va.gov/services/covid-19-vaccines.asp
vha_564,https://www.fayettevillear.va.gov/services/covid-19-vaccines.asp
vha_564BY,https://www.fayettevillear.va.gov/services/covid-19-vaccines.asp
vha_564GA,https://www.fayettevillear.va.gov/services/covid-19-vaccines.asp
vha_564GB,https://www.fayettevillear.va.gov/services/covid-19-vaccines.asp
vha_564GC,https://www.fayettevillear.va.gov/services/covid-19-vaccines.asp
vha_564GD,https://www.fayettevillear.va.gov/services/covid-19-vaccines.asp
vha_564GE,https://www.fayettevillear.va.gov/services/covid-19-vaccines.asp
vha_564GF,https://www.fayettevillear.va.gov/services/covid-19-vaccines.asp
vha_565,https://www.fayettevillenc.va.gov/services/covid-19-vaccines.asp
vha_565GA,https://www.fayettevillenc.va.gov/services/covid-19-vaccines.asp
vha_565GC,https://www.fayettevillenc.va.gov/services/covid-19-vaccines.asp
vha_565GD,https://www.fayettevillenc.va.gov/services/covid-19-vaccines.asp
vha_565GE,https://www.fayettevillenc.va.gov/services/covid-19-vaccines.asp
vha_565GF,https://www.fayettevillenc.va.gov/services/covid-19-vaccines.asp
vha_565GG,https://www.fayettevillenc.va.gov/services/covid-19-vaccines.asp
vha_565GH,https://www.fayettevillenc.va.gov/services/covid-19-vaccines.asp
vha_565GL,https://www.fayettevillenc.va.gov/services/covid-19-vaccines.asp
vha_565QA,https://www.fayettevillenc.va.gov/services/covid-19-vaccines.asp
vha_565QD,https://www.fayettevillenc.va.gov/services/covid-19-vaccines.asp
vha_568,https://www.blackhills.va.gov/services/covid-19-vaccines.asp
vha_568A4,https://www.blackhills.va.gov/services/covid-19-vaccines.asp
vha_568GA,https://www.blackhills.va.gov/services/covid-19-vaccines.asp
vha_568GB,https://www.blackhills.va.gov/services/covid-19-vaccines.asp
vha_568HA,https://www.blackhills.va.gov/services/covid-19-vaccines.asp
vha_568HB,https://www.blackhills.va.gov/services/covid-19-vaccines.asp
vha_568HF,https://www.blackhills.va.gov/services/covid-19-vaccines.asp
vha_568HH,https://www.blackhills.va.gov/services/covid-19-vaccines.asp
vha_568HJ,https://www.blackhills.va.gov/services/covid-19-vaccines.asp
vha_568HP,https://www.blackhills.va.gov/services/covid-19-vaccines.asp
vha_570,https://www.fresno.va.gov/services/covid-19-vaccines.asp
vha_570GA,https://www.fresno.va.gov/services/covid-19-vaccines.asp
vha_570GB,https://www.fresno.va.gov/services/covid-19-vaccines.asp
vha_570GC,https://www.fresno.va.gov/services/covid-19-vaccines.asp
vha_573,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_573A4,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_573BY,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_573GA,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_573GD,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_573GE,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_573GF,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_573GI,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_573GJ,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_573GK,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_573GL,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_573GM,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_573GN,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_573GO,https://www.northflorida.va.gov/services/covid-19-vaccines.asp
vha_575,https://www.grandjunction.va.gov/services/covid-19-vaccines.asp
vha_575GA,https://www.grandjunction.va.gov/services/covid-19-vaccines.asp
vha_575GB,https://www.grandjunction.va.gov/services/covid-19-vaccines.asp
vha_575QA,https://www.grandjunction.va.gov/services/covid-19-vaccines.asp
vha_575QB,https://www.grandjunction.va.gov/services/covid-19-vaccines.asp
vha_575QC,https://www.grandjunction.va.gov/services/covid-19-vaccines.asp
vha_578,https://www.hines.va.gov/services/covid-19-vaccines.asp
vha_578GA,https://www.hines.va.gov/services/covid-19-vaccines.asp
vha_578GC,https://www.hines.va.gov/services/covid-19-vaccines.asp
vha_578GD,https://www.hines.va.gov/services/covid-19-vaccines.asp
vha_578GE,https://www.hines.va.gov/services/covid-19-vaccines.asp
vha_578GF,https://www.hines.va.gov/services/covid-19-vaccines.asp
vha_578GG,https://www.hines.va.gov/services/covid-19-vaccines.asp
vha_580,https://www.houston.va.gov/services/covid-19-vaccines.asp
vha_580BY,https://www.houston.va.gov/services/covid-19-vaccines.asp
vha_580BZ,https://www.houston.va.gov/services/covid-19-vaccines.asp
vha_580GC,https://www.houston.va.gov/services/covid-19-vaccines.asp
vha_580GD,https://www.houston.va.gov/services/covid-19-vaccines.asp
vha_580GE,https://www.houston.va.gov/services/covid-19-vaccines.asp
vha_580GF,https://www.houston.va.gov/services/covid-19-vaccines.asp
vha_580GG,https://www.houston.va.gov/services/covid-19-vaccines.asp
vha_580GH,https://www.houston.va.gov/services/covid-19-vaccines.asp
vha_580GJ,https://www.houston.va.gov/services/covid-19-vaccines.asp
vha_581,https://www.huntington.va.gov/services/covid-19-vaccines.asp
vha_581GA,https://www.huntington.va.gov/services/covid-19-vaccines.asp
vha_581GB,https://www.huntington.va.gov/services/covid-19-vaccines.asp
vha_581GG,https://www.huntington.va.gov/services/covid-19-vaccines.asp
vha_581GH,https://www.huntington.va.gov/services/covid-19-vaccines.asp
vha_581QA,https://www.huntington.va.gov/services/covid-19-vaccines.asp
vha_583,https://www.indianapolis.va.gov/services/covid-19-vaccines.asp
vha_583GA,https://www.indianapolis.va.gov/services/covid-19-vaccines.asp
vha_583GB,https://www.indianapolis.va.gov/services/covid-19-vaccines.asp
vha_583GC,https://www.indianapolis.va.gov/services/covid-19-vaccines.asp
vha_583GD,https://www.indianapolis.va.gov/services/covid-19-vaccines.asp
vha_583GE,https://www.indianapolis.va.gov/services/covid-19-vaccines.asp
vha_583GF,https://www.indianapolis.va.gov/services/covid-19-vaccines.asp
vha_583GG,https://www.indianapolis.va.gov/services/covid-19-vaccines.asp
vha_583QA,https://www.indianapolis.va.gov/services/covid-19-vaccines.asp
vha_583QB,https://www.indianapolis.va.gov/services/covid-19-vaccines.asp
vha_583QC,https://www.indianapolis.va.gov/services/covid-19-vaccines.asp
vha_583QD,https://www.indianapolis.va.gov/services/covid-19-vaccines.asp
vha_583QF,https://www.indianapolis.va.gov/services/covid-19-vaccines.asp
vha_585,https://www.ironmountain.va.gov/services/covid-19-vaccines.asp
vha_585GA,https://www.ironmountain.va.gov/services/covid-19-vaccines.asp
vha_585GB,https://www.ironmountain.va.gov/services/covid-19-vaccines.asp
vha_585GC,https://www.ironmountain.va.gov/services/covid-19-vaccines.asp
vha_585GD,https://www.ironmountain.va.gov/services/covid-19-vaccines.asp
vha_585GF,https://www.ironmountain.va.gov/services/covid-19-vaccines.asp
vha_585HA,https://www.ironmountain.va.gov/services/covid-19-vaccines.asp
vha_585HB,https://www.ironmountain.va.gov/services/covid-19-vaccines.asp
vha_586,https://www.jackson.va.gov/services/covid-19-vaccines.asp
vha_586GA,https://www.jackson.va.gov/services/covid-19-vaccines.asp
vha_586GB,https://www.jackson.va.gov/services/covid-19-vaccines.asp
vha_586GC,https://www.jackson.va.gov/services/covid-19-vaccines.asp
vha_586GD,https://www.jackson.va.gov/services/covid-19-vaccines.asp
vha_586GE,https://www.jackson.va.gov/services/covid-19-vaccines.asp
vha_586GF,https://www.jackson.va.gov/services/covid-19-vaccines.asp
vha_586GG,https://www.jackson.va.gov/services/covid-19-vaccines.asp
vha_589,https://www.kansascity.va.gov/services/covid-19-vaccines.asp
vha_589A4,https://www.columbiamo.va.gov/services/covid-19-vaccines.asp
vha_589A5,https://www.topeka.va.gov/services/covid-19-vaccines.asp
vha_589A6,https://www.topeka.va.gov/services/covid-19-vaccines.asp
vha_589A7,https://www.wichita.va.gov/services/covid-19-vaccines.asp
vha_589G1,https://www.kansascity.va.gov/services/covid-19-vaccines.asp
vha_589G2,https://www.wichita.va.gov/services/covid-19-vaccines.asp
vha_589G3,https://www.wichita.va.gov/services/covid-19-vaccines.asp
vha_589G4,https://www.wichita.va.gov/services/covid-19-vaccines.asp
vha_589G5,https://www.wichita.va.gov/services/covid-19-vaccines.asp
vha_589G7,https://www.wichita.va.gov/services/covid-19-vaccines.asp
vha_589G8,https://www.columbiamo.va.gov/services/covid-19-vaccines.asp
vha_589GB,https://www.kansascity.va.gov/services/covid-19-vaccines.asp
vha_589GC,https://www.kansascity.va.gov/services/covid-19-vaccines.asp
vha_589GD,https://www.kansascity.va.gov/services/covid-19-vaccines.asp
vha_589GE,https://www.columbiamo.va.gov/services/covid-19-vaccines.asp
vha_589GF,https://www.columbiamo.va.gov/services/covid-19-vaccines.asp
vha_589GH,https://www.columbiamo.va.gov/services/covid-19-vaccines.asp
vha_589GI,https://www.topeka.va.gov/services/covid-19-vaccines.asp
vha_589GJ,https://www.topeka.va.gov/services/covid-19-vaccines.asp
vha_589GM,https://www.topeka.va.gov/services/covid-19-vaccines.asp
vha_589GP,https://www.topeka.va.gov/services/covid-19-vaccines.asp
vha_589GR,https://www.topeka.va.gov/services/covid-19-vaccines.asp
vha_589GU,https://www.topeka.va.gov/services/covid-19-vaccines.asp
vha_589GV,https://www.topeka.va.gov/services/covid-19-vaccines.asp
vha_589GW,https://www.wichita.va.gov/services/covid-19-vaccines.asp
vha_589GX,https://www.columbiamo.va.gov/services/covid-19-vaccines.asp
vha_589GY,https://www.columbiamo.va.gov/services/covid-19-vaccines.asp
vha_589GZ,https://www.kansascity.va.gov/services/covid-19-vaccines.asp
vha_589HK,https://www.kansascity.va.gov/services/covid-19-vaccines.asp
vha_589JA,https://www.columbiamo.va.gov/services/covid-19-vaccines.asp
vha_589JB,https://www.kansascity.va.gov/services/covid-19-vaccines.asp
vha_589JC,https://www.kansascity.va.gov/services/covid-19-vaccines.asp
vha_589JD,https://www.columbiamo.va.gov/services/covid-19-vaccines.asp
vha_589JE,https://www.topeka.va.gov/services/covid-19-vaccines.asp
vha_589JF,https://www.kansascity.va.gov/services/covid-19-vaccines.asp
vha_590,https://www.hampton.va.gov/services/covid-19-vaccines.asp
vha_590GB,https://www.hampton.va.gov/services/covid-19-vaccines.asp
vha_590GC,https://www.hampton.va.gov/services/covid-19-vaccines.asp
vha_590GD,https://www.hampton.va.gov/services/covid-19-vaccines.asp
vha_593,https://www.lasvegas.va.gov/services/covid-19-vaccines.asp
vha_593GC,https://www.lasvegas.va.gov/services/covid-19-vaccines.asp
vha_593GD,https://www.lasvegas.va.gov/services/covid-19-vaccines.asp
vha_593GE,https://www.lasvegas.va.gov/services/covid-19-vaccines.asp
vha_593GF,https://www.lasvegas.va.gov/services/covid-19-vaccines.asp
vha_593GG,https://www.lasvegas.va.gov/services/covid-19-vaccines.asp
vha_593GH,https://www.lasvegas.va.gov/services/covid-19-vaccines.asp
vha_595,https://www.lebanon.va.gov/services/covid-19-vaccines.asp
vha_595GA,https://www.lebanon.va.gov/services/covid-19-vaccines.asp
vha_595GC,https://www.lebanon.va.gov/services/covid-19-vaccines.asp
vha_595GD,https://www.lebanon.va.gov/services/covid-19-vaccines.asp
vha_595GE,https://www.lebanon.va.gov/services/covid-19-vaccines.asp
vha_595GF,https://www.lebanon.va.gov/services/covid-19-vaccines.asp
vha_596,https://www.lexington.va.gov/services/covid-19-vaccines.asp
vha_596A4,https://www.lexington.va.gov/services/covid-19-vaccines.asp
vha_596GA,https://www.lexington.va.gov/services/covid-19-vaccines.asp
vha_596GB,https://www.lexington.va.gov/services/covid-19-vaccines.asp
vha_596GC,https://www.lexington.va.gov/services/covid-19-vaccines.asp
vha_596GD,https://www.lexington.va.gov/services/covid-19-vaccines.asp
vha_598,https://www.littlerock.va.gov/services/covid-19-vaccines.asp
vha_598A0,https://www.littlerock.va.gov/services/covid-19-vaccines.asp
vha_598GA,https://www.littlerock.va.gov/services/covid-19-vaccines.asp
vha_598GB,https://www.littlerock.va.gov/services/covid-19-vaccines.asp
vha_598GC,https://www.littlerock.va.gov/services/covid-19-vaccines.asp
vha_598GD,https://www.littlerock.va.gov/services/covid-19-vaccines.asp
vha_598GE,https://www.littlerock.va.gov/services/covid-19-vaccines.asp
vha_598GF,https://www.littlerock.va.gov/services/covid-19-vaccines.asp
vha_598GG,https://www.littlerock.va.gov/services/covid-19-vaccines.asp
vha_598GH,https://www.littlerock.va.gov/services/covid-19-vaccines.asp
vha_600,https://www.longbeach.va.gov/services/covid-19-vaccines.asp
vha_600GA,https://www.longbeach.va.gov/services/covid-19-vaccines.asp
vha_600GB,https://www.longbeach.va.gov/services/covid-19-vaccines.asp
vha_600GC,https://www.longbeach.va.gov/services/covid-19-vaccines.asp
vha_600GD,https://www.longbeach.va.gov/services/covid-19-vaccines.asp
vha_600GE,https://www.longbeach.va.gov/services/covid-19-vaccines.asp
vha_603,https://www.louisville.va.gov/services/covid-19-vaccines.asp
vha_603GA,https://www.louisville.va.gov/services/covid-19-vaccines.asp
vha_603GB,https://www.louisville.va.gov/services/covid-19-vaccines.asp
vha_603GC,https://www.louisville.va.gov/services/covid-19-vaccines.asp
vha_603GD,https://www.louisville.va.gov/services/covid-19-vaccines.asp
vha_603GE,https://www.louisville.va.gov/services/covid-19-vaccines.asp
vha_603GF,https://www.louisville.va.gov/services/covid-19-vaccines.asp
vha_603GG,https://www.louisville.va.gov/services/covid-19-vaccines.asp
vha_603GH,https://www.louisville.va.gov/services/covid-19-vaccines.asp
vha_605,https://www.lomalinda.va.gov/services/covid-19-vaccines.asp
vha_605BZ,https://www.lomalinda.va.gov/services/covid-19-vaccines.asp
vha_605GA,https://www.lomalinda.va.gov/services/covid-19-vaccines.asp
vha_605GB,https://www.lomalinda.va.gov/services/covid-19-vaccines.asp
vha_605GC,https://www.lomalinda.va.gov/services/covid-19-vaccines.asp
vha_605GD,https://www.lomalinda.va.gov/services/covid-19-vaccines.asp
vha_605GE,https://www.lomalinda.va.gov/services/covid-19-vaccines.asp
vha_605QA,https://www.lomalinda.va.gov/services/covid-19-vaccines.asp
vha_607,https://www.madison.va.gov/services/covid-19-vaccines.asp
vha_607AA,https://www.madison.va.gov/services/covid-19-vaccines.asp
vha_607GC,https://www.madison.va.gov/services/covid-19-vaccines.asp
vha_607GD,https://www.madison.va.gov/services/covid-19-vaccines.asp
vha_607GE,https://www.madison.va.gov/services/covid-19-vaccines.asp
vha_607GF,https://www.madison.va.gov/services/covid-19-vaccines.asp
vha_607GG,https://www.madison.va.gov/services/covid-19-vaccines.asp
vha_607HA,https://www.madison.va.gov/services/covid-19-vaccines.asp
vha_608,https://www.manchester.va.gov/services/covid-19-vaccines.asp
vha_608GA,https://www.manchester.va.gov/services/covid-19-vaccines.asp
vha_608GC,https://www.manchester.va.gov/services/covid-19-vaccines.asp
vha_608GD,https://www.manchester.va.gov/services/covid-19-vaccines.asp
vha_608HA,https://www.manchester.va.gov/services/covid-19-vaccines.asp
vha_610,https://www.northernindiana.va.gov/services/covid-19-vaccines.asp
vha_610A4,https://www.northernindiana.va.gov/services/covid-19-vaccines.asp
vha_610BY,https://www.northernindiana.va.gov/services/covid-19-vaccines.asp
vha_610GB,https://www.northernindiana.va.gov/services/covid-19-vaccines.asp
vha_610GC,https://www.northernindiana.va.gov/services/covid-19-vaccines.asp
vha_610GD,https://www.northernindiana.va.gov/services/covid-19-vaccines.asp
vha_610QA,https://www.northernindiana.va.gov/services/covid-19-vaccines.asp
vha_610QB,https://www.northernindiana.va.gov/services/covid-19-vaccines.asp
vha_612A4,https://www.northerncalifornia.va.gov/services/covid-19-vaccines.asp
vha_612B4,https://www.northerncalifornia.va.gov/services/covid-19-vaccines.asp
vha_612BY,https://www.northerncalifornia.va.gov/services/covid-19-vaccines.asp
vha_612GD,https://www.northerncalifornia.va.gov/services/covid-19-vaccines.asp
vha_612GE,https://www.northerncalifornia.va.gov/services/covid-19-vaccines.asp
vha_612GF,https://www.northerncalifornia.va.gov/services/covid-19-vaccines.asp
vha_612GG,https://www.northerncalifornia.va.gov/services/covid-19-vaccines.asp
vha_612GH,https://www.northerncalifornia.va.gov/services/covid-19-vaccines.asp
vha_612GI,https://www.northerncalifornia.va.gov/services/covid-19-vaccines.asp
vha_612GJ,https://www.northerncalifornia.va.gov/services/covid-19-vaccines.asp
vha_612GK,https://www.northerncalifornia.va.gov/services/covid-19-vaccines.asp
vha_612QB,https://www.northerncalifornia.va.gov/services/covid-19-vaccines.asp
vha_613,https://www.martinsburg.va.gov/services/covid-19-vaccines.asp
vha_613GA,https://www.martinsburg.va.gov/services/covid-19-vaccines.asp
vha_613GB,https://www.martinsburg.va.gov/services/covid-19-vaccines.asp
vha_613GC,https://www.martinsburg.va.gov/services/covid-19-vaccines.asp
vha_613GD,https://www.martinsburg.va.gov/services/covid-19-vaccines.asp
vha_613GE,https://www.martinsburg.va.gov/services/covid-19-vaccines.asp
vha_613GF,https://www.martinsburg.va.gov/services/covid-19-vaccines.asp
vha_613GG,https://www.martinsburg.va.gov/services/covid-19-vaccines.asp
vha_614,https://www.memphis.va.gov/services/covid-19-vaccines.asp
vha_614GA,https://www.memphis.va.gov/services/covid-19-vaccines.asp
vha_614GB,https://www.memphis.va.gov/services/covid-19-vaccines.asp
vha_614GC,https://www.memphis.va.gov/services/covid-19-vaccines.asp
vha_614GD,https://www.memphis.va.gov/services/covid-19-vaccines.asp
vha_614GE,https://www.memphis.va.gov/services/covid-19-vaccines.asp
vha_614GF,https://www.memphis.va.gov/services/covid-19-vaccines.asp
vha_614GG,https://www.memphis.va.gov/services/covid-19-vaccines.asp
vha_614GI,https://www.memphis.va.gov/services/covid-19-vaccines.asp
vha_614GN,https://www.memphis.va.gov/services/covid-19-vaccines.asp
vha_614QA,https://www.memphis.va.gov/services/covid-19-vaccines.asp
vha_618,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618BY,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618GA,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618GB,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618GD,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618GE,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618GG,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618GH,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618GI,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618GJ,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618GK,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618GL,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618GM,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618GN,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618QA,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_618QB,https://www.minneapolis.va.gov/services/covid-19-vaccines.asp
vha_619,https://www.centralalabama.va.gov/services/covid-19-vaccines.asp
vha_619A4,https://www.centralalabama.va.gov/services/covid-19-vaccines.asp
vha_619GA,https://www.centralalabama.va.gov/services/covid-19-vaccines.asp
vha_619GB,https://www.centralalabama.va.gov/services/covid-19-vaccines.asp
vha_619GD,https://www.centralalabama.va.gov/services/covid-19-vaccines.asp
vha_619GE,https://www.centralalabama.va.gov/services/covid-19-vaccines.asp
vha_619GF,https://www.centralalabama.va.gov/services/covid-19-vaccines.asp
vha_619QA,https://www.centralalabama.va.gov/services/covid-19-vaccines.asp
vha_620,https://www.hudsonvalley.va.gov/services/covid-19-vaccines.asp
vha_620A4,https://www.hudsonvalley.va.gov/services/covid-19-vaccines.asp
vha_620GA,https://www.hudsonvalley.va.gov/services/covid-19-vaccines.asp
vha_620GB,https://www.hudsonvalley.va.gov/services/covid-19-vaccines.asp
vha_620GD,https://www.hudsonvalley.va.gov/services/covid-19-vaccines.asp
vha_620GE,https://www.hudsonvalley.va.gov/services/covid-19-vaccines.asp
vha_620GF,https://www.hudsonvalley.va.gov/services/covid-19-vaccines.asp
vha_620GG,https://www.hudsonvalley.va.gov/services/covid-19-vaccines.asp
vha_620GH,https://www.hudsonvalley.va.gov/services/covid-19-vaccines.asp
vha_621,https://www.mountainhome.va.gov/services/covid-19-vaccines.asp
vha_621BY,https://www.mountainhome.va.gov/services/covid-19-vaccines.asp
vha_621GA,https://www.mountainhome.va.gov/services/covid-19-vaccines.asp
vha_621GC,https://www.mountainhome.va.gov/services/covid-19-vaccines.asp
vha_621GG,https://www.mountainhome.va.gov/services/covid-19-vaccines.asp
vha_621GI,https://www.mountainhome.va.gov/services/covid-19-vaccines.asp
vha_621GJ,https://www.mountainhome.va.gov/services/covid-19-vaccines.asp
vha_621GK,https://www.mountainhome.va.gov/services/covid-19-vaccines.asp
vha_621QA,https://www.mountainhome.va.gov/services/covid-19-vaccines.asp
vha_621QB,https://www.mountainhome.va.gov/services/covid-19-vaccines.asp
vha_621QC,https://www.mountainhome.va.gov/services/covid-19-vaccines.asp
vha_623,https://www.muskogee.va.gov/services/covid-19-vaccines.asp
vha_623BY,https://www.muskogee.va.gov/services/covid-19-vaccines.asp
vha_623GA,https://www.muskogee.va.gov/services/covid-19-vaccines.asp
vha_623GB,https://www.muskogee.va.gov/services/covid-19-vaccines.asp
vha_623GC,https://www.muskogee.va.gov/services/covid-19-vaccines.asp
vha_623QA,https://www.muskogee.va.gov/services/covid-19-vaccines.asp
vha_623QB,https://www.muskogee.va.gov/services/covid-19-vaccines.asp
vha_623QC,https://www.muskogee.va.gov/services/covid-19-vaccines.asp
vha_626,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626A4,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626GA,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626GC,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626GE,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626GF,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626GG,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626GH,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626GJ,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626GK,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626GL,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626GM,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626GN,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626GO,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626GP,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626QA,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626QB,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626QC,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_626QF,https://www.tennesseevalley.va.gov/services/covid-19-vaccines.asp
vha_629,https://www.neworleans.va.gov/services/covid-19-vaccines.asp
vha_629BY,https://www.neworleans.va.gov/services/covid-19-vaccines.asp
vha_629GA,https://www.neworleans.va.gov/services/covid-19-vaccines.asp
vha_629GB,https://www.neworleans.va.gov/services/covid-19-vaccines.asp
vha_629GC,https://www.neworleans.va.gov/services/covid-19-vaccines.asp
vha_629GD,https://www.neworleans.va.gov/services/covid-19-vaccines.asp
vha_629GE,https://www.neworleans.va.gov/services/covid-19-vaccines.asp
vha_629GF,https://www.neworleans.va.gov/services/covid-19-vaccines.asp
vha_630,https://www.nyharbor.va.gov/services/covid-19-vaccines.asp
vha_630A4,https://www.nyharbor.va.gov/services/covid-19-vaccines.asp
vha_630A5,https://www.nyharbor.va.gov/services/covid-19-vaccines.asp
vha_630GA,https://www.nyharbor.va.gov/services/covid-19-vaccines.asp
vha_630GB,https://www.nyharbor.va.gov/services/covid-19-vaccines.asp
vha_631,https://www.centralwesternmass.va.gov/services/covid-19-vaccines.asp
vha_631BY,https://www.centralwesternmass.va.gov/services/covid-19-vaccines.asp
vha_631GC,https://www.centralwesternmass.va.gov/services/covid-19-vaccines.asp
vha_631GD,https://www.centralwesternmass.va.gov/services/covid-19-vaccines.asp
vha_631GE,https://www.centralwesternmass.va.gov/services/covid-19-vaccines.asp
vha_631GF,https://www.centralwesternmass.va.gov/services/covid-19-vaccines.asp
vha_632,https://www.northport.va.gov/services/covid-19-vaccines.asp
vha_632GA,https://www.northport.va.gov/services/covid-19-vaccines.asp
vha_632HA,https://www.northport.va.gov/services/covid-19-vaccines.asp
vha_632HB,https://www.northport.va.gov/services/covid-19-vaccines.asp
vha_632HC,https://www.northport.va.gov/services/covid-19-vaccines.asp
vha_632HD,https://www.northport.va.gov/services/covid-19-vaccines.asp
vha_635,https://www.oklahoma.va.gov/services/covid-19-vaccines.asp
vha_635GA,https://www.oklahoma.va.gov/services/covid-19-vaccines.asp
